"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"170",12.6737310785025,12.6776185054635,12.6868528027184,12.6970695893423,12.7035034047559,12.7118182202877,12.7228375295394,12.7274951080797,12.7377672050042,12.7458538477978,12.7529747495035,12.7618194310201,12.770512955002,12.7800660993647,12.7891990513564,12.7984906091403,12.8074726365779,12.8167913783519,12.8254469284101,12.8343137017003
"171",12.677265815537,12.6908314449128,12.7045520271234,12.7184348946575,12.7323278908033,12.7462192355742,12.7601108557207,12.7740024292143,12.7878940106984,12.8017855908038,12.8156771711482,12.8295687514511,12.8434603317612,12.85735191207,12.8712434923791,12.8851350726881,12.8990266529971,12.9129182333062,12.9268098136152,12.9407013939242
"172",12.7174963104649,12.7262589680742,12.7404860857146,12.7501032872109,12.7645572834562,12.7706488873037,12.7746088926404,12.7918486655075,12.8073055424495,12.8101791234418,12.8260129089467,12.8395158302349,12.8415660158755,12.8550854333657,12.8635067558387,12.8702868309191,12.8808525070966,12.8859833763328,12.9023419973025,12.9089782041635
"173",12.6889516733446,12.6999303495599,12.6997848000063,12.7210497180854,12.7212650697891,12.7305040888902,12.7330925173086,12.7443198918457,12.7635328251421,12.7672569373118,12.7928289385105,12.7940779651035,12.7826186292461,12.810640074182,12.8062412730794,12.8212407043174,12.8184335727818,12.8344248114102,12.8486986323962,12.8582416693066
"174",12.6984011459678,12.7065414019892,12.7087094404552,12.7174331386824,12.7269443623641,12.7342113357543,12.743597836082,12.7560456446758,12.7665861397847,12.7765870405119,12.7899013967031,12.8006454431923,12.8102633180643,12.8205594076854,12.8303601123582,12.8409784818887,12.8521320119981,12.8632867569737,12.8745648767808,12.8856813159181
"175",12.7072583240445,12.7087475808791,12.7158731850173,12.7201582177994,12.7319472761102,12.7387418106054,12.7441690258742,12.7548651086016,12.7611037869021,12.7685094108186,12.7782069772499,12.785634994414,12.7956181154329,12.8042456993523,12.8130075045262,12.821696381032,12.8304631630093,12.8391706988068,12.8479118480945,12.8566344524013
"176",12.66036245683,12.6626499391956,12.6786742885316,12.6898724333418,12.7028105742803,12.7149842111481,12.7273598425842,12.7393193511256,12.751443168311,12.7638630294861,12.7764308497967,12.7888573179162,12.8011198743713,12.8133706550269,12.8256214932661,12.8379776424156,12.8503726314281,12.8627676082398,12.8751625899602,12.8875281656015
"177",12.6841950682821,12.6969496957037,12.7276235804963,12.74217829831,12.7474267055812,12.7544284344947,12.773882383186,12.7820383272114,12.7846327390118,12.7935444230914,12.8037794860647,12.8122005069053,12.8145865760036,12.8223468137018,12.8299295828783,12.829138578998,12.8342845874374,12.8436332358686,12.850017027014,12.8572935430938
"178",12.6945171210683,12.7090665602342,12.7238513893387,12.7385668513804,12.7532468049501,12.7679267243977,12.7826066484142,12.797301422762,12.812002863421,12.8267043040873,12.8414057447526,12.856107185418,12.8708086260835,12.8855100667489,12.9002115074143,12.9149129480797,12.9296143887452,12.9443158294106,12.959017270076,12.9737187107414
"179",12.6692113388416,12.6799520994961,12.6984265068855,12.7191966219594,12.7289429620124,12.73645496448,12.7487491085207,12.7643812060014,12.7738458487603,12.790950055555,12.801726386819,12.8139560440861,12.823211692416,12.8359250539589,12.8499189244338,12.8644832256283,12.8703489821081,12.8873340128257,12.8995636741335,12.909187653477
"180",12.701983592175,12.6955660279914,12.7199587224995,12.7083966044541,12.7324451035369,12.7292643149269,12.7545977076433,12.7553313350353,12.7753397520434,12.7732911250296,12.7997843284094,12.787018936103,12.8142355965938,12.7974288634083,12.8324842981976,12.8101366730554,12.8396887282137,12.8260998570133,12.8581548319501,12.8404154556491
"181",12.657149830244,12.6548371717989,12.6459125657222,12.6639316662251,12.668529683522,12.6751124765169,12.6847616244809,12.6916344602726,12.6989300489636,12.7073525937831,12.713525435212,12.7205500212515,12.726384921817,12.7338097330387,12.7407845741992,12.7480068110233,12.755260765949,12.7625244477914,12.7697706735113,12.7770241147263
"182",12.7145219125839,12.7246409702622,12.7352281635595,12.7453894525674,12.7555395070973,12.7653812952973,12.776170423123,12.7863245926785,12.7964801868656,12.8064555253121,12.8162242363579,12.826413044352,12.8371001852717,12.8472552146143,12.8574102445158,12.8663616806427,12.8777203031857,12.887875332612,12.8980303620195,12.9073304568287
"183",12.6981891427747,12.6909044620602,12.7071298363018,12.7144712779183,12.7251956755498,12.7340044297713,12.7436526834955,12.7530838693326,12.7626798915568,12.7723268641996,12.7820255701012,12.7915572662715,12.8011774404478,12.8108111790813,12.820461421142,12.8299029658811,12.8393115207397,12.8487199834312,12.8581284879254,12.8675890340456
"184",12.725543657059,12.7414650181613,12.7530210736063,12.7666180590214,12.7793497916399,12.7924497775082,12.8053929451923,12.8184030165659,12.8313845084224,12.8443782266229,12.8573667073925,12.870357434739,12.8833380107049,12.8962988887484,12.9092596309664,12.92222043264,12.935181208263,12.9481419953082,12.9611027773425,12.9740635615759
"185",12.6671007958681,12.670837536698,12.6694683426525,12.6812667896429,12.6867209048127,12.6913750610141,12.7009898579979,12.7080470512403,12.7160905457671,12.725343804568,12.7353453824359,12.745001202901,12.7552597961348,12.764501939934,12.7737424005389,12.7830458644708,12.7923124728964,12.8015802906641,12.8108669434144,12.8199660127706
"186",12.6724023773415,12.6828461342154,12.6899202111685,12.6997464023356,12.7054150015524,12.7135785774884,12.7226182307775,12.731941942484,12.7374489319961,12.7499455230359,12.7555167040566,12.7681893540788,12.770327233536,12.7842831821545,12.7927325323016,12.8025648605747,12.818577626158,12.817949385482,12.8363652446661,12.846711499072
"187",12.749869385568,12.7499578410556,12.7451673540651,12.7697293656515,12.7810684668593,12.7947304842017,12.8075002450376,12.8185680490956,12.8295849174931,12.8406329755667,12.8516580697788,12.8638428606148,12.8755817213581,12.886584460001,12.898056124441,12.9104616370762,12.9228657604126,12.9352706368913,12.9469082326639,12.9583586736499
"188",12.7028963899231,12.714462650774,12.7202626787953,12.7284558964439,12.7361088053209,12.7440439182153,12.7476334236443,12.7547968269805,12.7610298656332,12.7693374098238,12.7763928720819,12.7821310672777,12.7900824399875,12.7961320675487,12.8075534447598,12.8105615978557,12.8192991155833,12.8223264637211,12.8310433010233,12.8377212605064
"189",12.6971067125549,12.701854779802,12.6954662568018,12.7076527122148,12.7138495943332,12.7178036740378,12.7245584521411,12.7308228480771,12.737142304005,12.7435314690925,12.7505773421084,12.7575564652979,12.7654206832359,12.7732860351172,12.7805919500466,12.7885220715086,12.7950539821106,12.8033236966992,12.812346648262,12.8174231755337
"190",12.6700052936196,12.6727643826025,12.6980087316285,12.6904940129989,12.7167438346179,12.7192905786785,12.7366329281365,12.7333082623625,12.7524437605561,12.7659929816343,12.7738598394091,12.7834549846612,12.8015011236695,12.8093181194155,12.8238367946629,12.8305574854967,12.8465269637958,12.8559632615464,12.8769849052184,12.8854672471253
"191",12.6945391902481,12.6937825461732,12.7084615918493,12.7254617163346,12.7267001467326,12.7425892882182,12.7595740586152,12.7648268035971,12.7797135099066,12.7910978814251,12.8030757641751,12.8162447504018,12.8313983355507,12.8414958637846,12.8545049896338,12.8680843769208,12.879851109282,12.8922818360494,12.9044699349074,12.9168990011913
"192",12.7005126074787,12.7063641705249,12.7159876349853,12.7355273140034,12.7512874109281,12.7693965281646,12.7929563259985,12.8069400119112,12.8285092663765,12.8441055229001,12.8624605537199,12.8812316409574,12.8980776476332,12.914266813546,12.9368371672106,12.9488772297586,12.9635044348865,12.990789337915,13.003649827688,13.0190256516517
"193",12.6977771928653,12.7044616534735,12.7203845339588,12.7324686763858,12.746028481125,12.7589156545055,12.7721074492678,12.785163065399,12.798280244777,12.8113693675053,12.8244713610476,12.8375674214558,12.8506662271492,12.8637637590661,12.8768618832295,12.8899597316026,12.903057708549,12.9161556255043,12.9292535704682,12.9423515023495
"194",12.7030663341867,12.7103727846548,12.7239748917694,12.7329702624823,12.7437727347746,12.7539740665685,12.76471125514,12.7749586480923,12.7857686987367,12.7964913211448,12.8072649093269,12.8180087278845,12.8287699154799,12.8395209623141,12.8502779274412,12.8610314377791,12.8717022425549,12.8823095699217,12.8929179201496,12.9035256811586
"195",12.7145298149341,12.7280877474006,12.7431366332551,12.7577045491219,12.7723865768595,12.787020380475,12.801668660939,12.8163125968995,12.8309578367759,12.845610342273,12.8602718965889,12.8749334271375,12.8895949646541,12.9042565001248,12.918918036197,12.9335795720921,12.9482411080395,12.9629026439714,12.9775641799079,12.992225715843
"196",12.6949114381997,12.7004250660897,12.714041957411,12.7255727235515,12.7378140823449,12.7485991807632,12.7593569904502,12.7708522642373,12.7823562846365,12.7937582528468,12.8052487251734,12.8167389289712,12.8282292185642,12.8397194807299,12.8512097516687,12.8627000197997,12.8741902888297,12.8856805575718,12.8971708264061,12.9086610952109
"197",12.6815196078848,12.6917199208661,12.7030621090202,12.7141749209225,12.7253336900295,12.7364832414188,12.7476346422262,12.7587856717955,12.7699367759171,12.7810878650604,12.7922389572144,12.8033900487629,12.8145411404332,12.8256922320791,12.8368433237298,12.8479944153796,12.8591455070296,12.8702965986795,12.8814476903294,12.8925987819793
"198",12.7265176597395,12.7275837511978,12.7412225811794,12.7603526981217,12.7681227639284,12.7809128613073,12.7874716120488,12.8072828841126,12.8164510558738,12.8254598300414,12.8443484460569,12.8477570972757,12.853305307235,12.8567273691709,12.8921301855521,12.8950393519926,12.9117244991664,12.9241803324059,12.9367392873159,12.9469510334508
"199",12.6988915715973,12.6892928103111,12.7105331691246,12.7276882882808,12.7464888282802,12.7648405254719,12.783315579673,12.8016396188104,12.8198871651926,12.8380802736883,12.85629281284,12.874496283624,12.8927040058821,12.9109097283857,12.9291163942466,12.9473226140838,12.9655290452005,12.9837133705255,13.0017220474592,13.0197288602583
"200",12.6771319665402,12.6860666682248,12.6908304271013,12.6881268737481,12.694744198633,12.6941481670535,12.6954238581663,12.7006449614383,12.6986430387899,12.7003200614881,12.7024489167454,12.7010395231994,12.7023620719156,12.7023304437575,12.703262247157,12.7023412846961,12.701505641042,12.7049851772096,12.6991183145785,12.6989309561538
"201",12.6734601309272,12.6998570415895,12.6859432589799,12.6982641607293,12.7133017880652,12.7314971784101,12.7356093609582,12.7582920445558,12.7682253090674,12.7872799507264,12.7952434114783,12.8172729492757,12.8372865720406,12.8571503789279,12.8767726341939,12.8899794619305,12.9033020846857,12.9276124941592,12.943226734978,12.9618903443792
"202",12.6738860073266,12.7138570548875,12.724074842405,12.7274921934892,12.7505587922147,12.7657934716914,12.7667474201573,12.7780994305365,12.7893008360027,12.7976207224862,12.7996381658684,12.8114687131521,12.8258560410984,12.8413925445062,12.8464859697636,12.862727216107,12.8731600985644,12.8843280490554,12.8993640833627,12.9095747635425
"203",12.7211681506162,12.7328364901702,12.7453985851197,12.7577542402114,12.7701497489922,12.7825375648972,12.7949268658194,12.8073158800718,12.8197049496647,12.832094008574,12.8444869958134,12.8568813853219,12.8692757748924,12.8816701644511,12.8940645540121,12.9064589435726,12.9188533331332,12.9312477226938,12.9436421122544,12.9560365018151
"204",12.7131927230957,12.7192823779842,12.7391651868352,12.7453177330931,12.7649028372092,12.7720604097112,12.7903530403582,12.7988064621996,12.816093774098,12.8255507721796,12.842292267499,12.8522941146395,12.868551052128,12.8790373705353,12.8948523475145,12.9057810619375,12.9211842762447,12.932451815906,12.9475387444373,12.9589190566895
"205",12.7020470933809,12.7079501275671,12.7261598082104,12.7380187419929,12.7531982640221,12.766670039617,12.7810541725168,12.7949643025156,12.8091303331972,12.8231615171031,12.8372581353491,12.8513208356564,12.86539980754,12.8794703055865,12.8935452199527,12.9076178310952,12.9216916442677,12.9357648296953,12.9498383431704,12.963911685105
"206",12.6823584790981,12.6864931567177,12.6918918529212,12.6962499251305,12.7026478925971,12.7083569960424,12.7143967382151,12.7196781993465,12.725561425426,12.7396699856526,12.7439103114416,12.7531522336249,12.759119035361,12.7709061479125,12.7717772292161,12.782110769792,12.785356285507,12.7977580567413,12.8105704782294,12.8142485609908
"207",12.6827003495552,12.6906700950985,12.7045409908465,12.7163093268644,12.7288103828143,12.7409379876419,12.7531947505108,12.7653883716274,12.7776060770482,12.7898145960193,12.8020266189804,12.8142373054153,12.8264485016415,12.838659503418,12.8508705793634,12.8630816270185,12.8752926854645,12.8875037397945,12.8997147956944,12.9119258509955
"208",12.7023260305737,12.7053737141234,12.717090629903,12.7365797403507,12.7457966181912,12.7472709561098,12.765952421554,12.7685039875106,12.7752220271098,12.7828484343225,12.7925184095454,12.7973598778964,12.8101632752286,12.8176545876024,12.8197428110244,12.8434152055005,12.8435391704584,12.8500734707955,12.8579798066178,12.8739013582226
"209",12.691767291236,12.6922869210257,12.698380027559,12.7022805274535,12.7087173519515,12.7107970391403,12.7099336166338,12.7108353058521,12.7166317540872,12.7179711634762,12.7199053225329,12.730245841501,12.7281549608744,12.7233489580178,12.7194871376542,12.7274499763168,12.7352527691482,12.7392225577008,12.7371715751287,12.7419415935173
"210",12.7126568187064,12.7277507566543,12.7421492519222,12.7576650094127,12.7741784954876,12.788736603678,12.8040673675514,12.8194234937905,12.8347036493636,12.8500295262053,12.8655340676484,12.8810281214985,12.8965199303056,12.9120157861944,12.9275109437067,12.9430050828229,12.9584997911471,12.9739946199135,12.989489229941,13.0049838780023
"211",12.6727591081145,12.6785623193806,12.6910490847324,12.6970767170603,12.7041898701798,12.711526912814,12.720542872629,12.7274688892767,12.7364568586656,12.7465174687246,12.7565082107396,12.7660890707605,12.7752028595317,12.7834058188865,12.7914459622349,12.7994460989943,12.8074699893554,12.8154803514514,12.8247633918807,12.8342438813558
"212",12.6944135398492,12.6923640006918,12.7035358903259,12.7169003684374,12.7286827773505,12.7340161219794,12.7381966833467,12.7425027052878,12.751116458937,12.7648418894518,12.7646352738184,12.7793103624468,12.7850060761299,12.7906598275443,12.7963752234666,12.802048057514,12.8077191601661,12.8134041938001,12.8190772966332,12.8247520367944
"213",12.6982759785849,12.6970428347928,12.7004313569009,12.6991572146188,12.7054451526517,12.705106385352,12.7064997481149,12.7078253951376,12.7187592536924,12.7273953947484,12.7335900966384,12.7377136674839,12.741921622849,12.742795775018,12.7478610539497,12.747806913803,12.7535316302726,12.752994699372,12.7594322373071,12.7584726009102
"214",12.6512288272989,12.6528094080359,12.6663867669438,12.6740086385518,12.6838664459004,12.6922414490612,12.7016354793018,12.7110760443573,12.7206785949788,12.7302012937751,12.7397633314111,12.7493059828224,12.7587575504775,12.7681255001771,12.7774979338199,12.7868680266332,12.7962393427003,12.8056100188809,12.8150937174129,12.8246675195771
"215",12.6821767051643,12.6645946588849,12.6726044409219,12.6886210436592,12.7075592789749,12.7207343805675,12.729658792926,12.7409206377042,12.7552636977644,12.7708698128577,12.7848830808803,12.7962808899682,12.8056703907686,12.8177149303887,12.8321412590717,12.8422883137406,12.8618989799848,12.8766492827568,12.8918406306895,12.9026845941991
"216",12.6963787990014,12.7136629965596,12.7204617295312,12.7239391390613,12.7480101791989,12.7539919786525,12.7653025191798,12.7808300419834,12.7967449632778,12.805201639732,12.8201417790145,12.8189874684824,12.8438801866416,12.8433018532259,12.856594087862,12.8674779230163,12.8863443405741,12.9034429155423,12.9127379237384,12.9298363942882
"217",12.698574396774,12.7063685426804,12.7200229230715,12.7310049971867,12.7432970362437,12.7550075920217,12.7669774231216,12.7787464531392,12.79063242698,12.8024603293553,12.8143172363791,12.8261831527858,12.8380681597049,12.8499497390662,12.8618330816654,12.8737155170444,12.8855984192564,12.8974934994126,12.909402814077,12.9213114869892
"218",12.6657424577237,12.6651389083496,12.6658121155884,12.6667841156596,12.6784134672358,12.6848380329696,12.692350387248,12.6993420374772,12.7078743594332,12.7129701471785,12.7191546135483,12.7252479403396,12.7370558161619,12.7449871863448,12.7508858497867,12.7591801184043,12.7702197836697,12.7757932058522,12.7844528887094,12.7932530614856
"219",12.6814152848648,12.6738478161078,12.6990356735591,12.7083028165637,12.7174558370747,12.7413261530772,12.7475405922187,12.7665800537747,12.7819736499523,12.7984994908885,12.8156703231605,12.8274257711972,12.8461085046439,12.8634756735349,12.8753060582366,12.8896612801374,12.9055524047564,12.9182330926272,12.9350872186677,12.9484336484246
"220",12.7243358099694,12.729817804716,12.7356128074839,12.7556214786484,12.7602051665504,12.771169340579,12.7786971224506,12.7872576707766,12.7926706626693,12.8033617958773,12.8077821758906,12.8170123017374,12.82060770915,12.8323289256959,12.8365209815354,12.8488989373785,12.8532668904353,12.8657215493536,12.870000685774,12.8825439378892
"221",12.6661783944155,12.6758109772783,12.686589030449,12.6916627617194,12.6981157105885,12.6995154843653,12.6996759877725,12.7004119162402,12.7044588124642,12.7091115169012,12.7119395369268,12.7142498343047,12.7181352007308,12.7222799430271,12.7264246702462,12.7305694031485,12.7347141339058,12.7388588654735,12.7430035967348,12.747148328112
"222",12.6849396056006,12.6927977876027,12.7063246221967,12.7182892854429,12.7308532645369,12.7432794273746,12.7557151615788,12.7681378139078,12.7805644672816,12.7929898891328,12.8054093070265,12.8178200673153,12.8302308330043,12.8426415973121,12.8550523619732,12.8674631265439,12.8798738911378,12.8922846557257,12.9046954203151,12.9171061849041
"223",12.7010846592163,12.7066282967647,12.7169519830951,12.725526426393,12.7348283356157,12.7439357738162,12.7530046461474,12.7620420649778,12.7710907412149,12.7801353849576,12.7891814739898,12.7982270446751,12.807272801377,12.816318491283,12.8253642051889,12.8344099104664,12.8434556188478,12.852501326112,12.8615470337786,12.8706008969162
"224",12.7069809420388,12.7157428561665,12.7297473487101,12.7418738130651,12.7546766698244,12.7672286107106,12.7798673234851,12.7924721029123,12.8050892363332,12.8177018704384,12.8303161438486,12.8429298197563,12.8555437135288,12.868157527832,12.8807330321817,12.8933043021461,12.9058756119748,12.9184469045381,12.9310182045899,12.9435895013897
"225",12.6796267262354,12.6842560446405,12.6911631627714,12.6957906330501,12.7127273959147,12.7222509263561,12.7329351312249,12.7431967364522,12.7551226662355,12.7660126512618,12.7782365748637,12.7896671637622,12.8047189240002,12.8215019410881,12.8349065028951,12.8475720964256,12.8623424242233,12.8750988613216,12.8896456569707,12.9030039643797
"226",12.6995583619202,12.6965730346185,12.7150613357185,12.7341142634928,12.7408276794898,12.7433975156146,12.7564352372242,12.7642503900858,12.7694800379054,12.7752096250091,12.7816269300273,12.7877265896072,12.7946970805058,12.8012835372662,12.8086308772117,12.8115528800575,12.8161018901299,12.8200483636787,12.8239525565718,12.8287900195892
"227",12.7139864546485,12.7251918251822,12.727699807257,12.7335436636645,12.757789561909,12.763157349978,12.7787147441603,12.7974332317156,12.8126628547673,12.8210011588561,12.8319927946068,12.8409243438612,12.8629338407599,12.8643702087391,12.8673974902662,12.8791128822096,12.8921887766078,12.8950974962803,12.9016310678786,12.9072485048442
"228",12.6975900704763,12.6880333373771,12.6917811613319,12.7006084114887,12.7122443520767,12.7161357136025,12.731230010105,12.7282019185571,12.7463265031413,12.7369786871607,12.7631599173375,12.7631992668034,12.7829634147999,12.776503928224,12.8069063574743,12.8041347647705,12.8284903847228,12.8233180982157,12.8396408177017,12.8454170341671
"229",12.7083270615775,12.7186966403414,12.7323661421509,12.7446941233205,12.7575798398847,12.7701473528911,12.7829664659731,12.7955651856602,12.8084329435529,12.821034247399,12.8337685198149,12.8465026030367,12.8592367507886,12.8719708765306,12.8847050097798,12.8974391404684,12.9101732720304,12.9229074032944,12.9356415346601,12.9483756659912
"230",12.7082500190765,12.7144605796506,12.6988702434918,12.7266557804056,12.7330289450697,12.7454070845863,12.7651772748035,12.7739924922231,12.7919223695,12.8036688085323,12.8173354131644,12.8378091452034,12.8476790974248,12.8624416401449,12.8752763366244,12.8837625042457,12.9008892511451,12.9136668812757,12.9289708130868,12.9408040019416
"231",12.7134172122211,12.7153845440374,12.7150631052143,12.742127162473,12.7493434549687,12.7578521707558,12.7744028403721,12.7838503297776,12.7939584056043,12.8077742014162,12.8204231708713,12.8288072056991,12.8432736527656,12.8525341581793,12.8644227138219,12.876255898362,12.8881328894865,12.8999857466414,12.911850386227,12.9237094700366
"232",12.6873261139109,12.7098405467611,12.7089948177078,12.7223118549584,12.7260180021658,12.7366574953333,12.7425340028119,12.7532050915819,12.7627424052233,12.773629727521,12.7830281414254,12.7962100510492,12.8081166389259,12.8192785613928,12.8292922294293,12.843863097771,12.8565475209681,12.8671207969817,12.8772868109332,12.8878306619964
"233",12.6843845372243,12.6936408245304,12.704146426582,12.7137953949774,12.7217965662967,12.7307741318345,12.7397079048703,12.7486385027519,12.7589205554473,12.7713239858828,12.7807703283093,12.794169967728,12.8020059854179,12.8154580116523,12.8238890727852,12.8353878961178,12.8437718394342,12.8562240999569,12.8636381644874,12.8772757064576
"234",12.6921001096278,12.7050899052939,12.7144164359373,12.7265542077559,12.7403664268409,12.753124759328,12.7662137590085,12.7792757024204,12.7925022953107,12.8055620949956,12.8187214784706,12.8316411301484,12.8446345340248,12.8575631426,12.8705430745784,12.8834889056468,12.8964578893583,12.9094095464836,12.9223744851297,12.9353298078721
"235",12.6678507836667,12.6730804142339,12.648788139566,12.6753142466343,12.6836772829185,12.6830473219569,12.7091737573546,12.7169321702985,12.725490151003,12.7410696407665,12.7525434751879,12.7665924670931,12.781790131296,12.7936162644348,12.8076959688205,12.8190077336657,12.8324359835973,12.8461713302164,12.859501614959,12.8730918560648
"236",12.6869621510062,12.6958623520272,12.7060404643025,12.7123398669866,12.7294641973209,12.7333791377616,12.7441967774795,12.7646601143893,12.7713313812263,12.7789808965821,12.7898066122042,12.8037173695405,12.8086368738318,12.8264380980635,12.8333704430429,12.8488795056942,12.8559265588506,12.8712703710707,12.8767666346057,12.8952348629899
"237",12.7247025295639,12.7369423937196,12.7550875681476,12.7699103318836,12.7863040851564,12.804957262663,12.8203051659732,12.8352323059997,12.8557959836015,12.867894338567,12.8834934990855,12.901690618735,12.9145592757536,12.9302822680547,12.945943420917,12.9612865785119,12.97741460731,12.9935370523213,13.0096617096857,13.0257861838904
"238",12.7087284681073,12.719597247565,12.7333699615061,12.7464879765577,12.7597851398272,12.7730507783831,12.7863215370033,12.7995751520928,12.812829224601,12.8260831906066,12.8393371814173,12.852591166449,12.8658451528275,12.879099138892,12.8923531250298,12.9056071111504,12.918861097275,12.9321150833988,12.9453690695227,12.9586230556466
"239",12.7253303518764,12.7521910614921,12.7490942575052,12.7671724733608,12.7837976334487,12.7886338023428,12.8068792441972,12.8260790665515,12.834310970311,12.8507113793293,12.8621450417066,12.8759038182832,12.88818429523,12.9046660108198,12.9146828812069,12.9278019999918,12.9443730858416,12.9571970279094,12.9682846989601,12.9858754225837
"240",12.7190391138816,12.7251757298005,12.7405329283906,12.7524475564374,12.7656763465927,12.778399701823,12.7913160071523,12.8041586856972,12.8170294690356,12.8298895236679,12.8427536745532,12.8556162612852,12.8684794453718,12.8813424012968,12.8942054443806,12.9070684541649,12.9199314766732,12.9327944943189,12.9456575138231,12.9585205326169
"241",12.7101832932025,12.7195692344721,12.7339302697422,12.7417626368889,12.7587908483357,12.757793977131,12.7684588024412,12.7760765964559,12.7815632976002,12.794660865571,12.8037283129205,12.8184259405709,12.8294186692354,12.8324919200284,12.8465179210671,12.8503335177371,12.8680149152748,12.8815164575299,12.886711163395,12.8978936583092
"242",12.6523633181677,12.6564127451449,12.6531549597037,12.6534414884939,12.66140344851,12.6778680269722,12.6828426720451,12.6925808647221,12.7131973912996,12.7222587369134,12.7409847181439,12.7506740947922,12.7668540254889,12.7747376016337,12.7859309142209,12.7965532252864,12.808073454817,12.8210572897979,12.8338433006067,12.8467440357641
"243",12.6932657791432,12.6971036222264,12.7048204858649,12.7101321180311,12.7172972367677,12.7228118032743,12.7297523513499,12.7354467543207,12.7422630154175,12.7478965606376,12.7547739457612,12.7603248366705,12.7672849002776,12.7727386808998,12.7797958569883,12.7851429749907,12.7918994083955,12.7975410048332,12.8048177708264,12.8099349491553
"244",12.6839610334954,12.7028722277308,12.7013102252639,12.7162052444526,12.7227541444622,12.7407382084314,12.7423538374711,12.760747649619,12.7693088285279,12.786284115656,12.7904037421881,12.8096237985577,12.8208653951776,12.8388158655095,12.8504486717406,12.8681585880864,12.88114233355,12.8978289818492,12.9103468821893,12.9277056547637
"245",12.6534453634671,12.6506580215394,12.6451650391934,12.6557114624508,12.6656810177196,12.6572171886957,12.667349172071,12.6755958547811,12.6795132122245,12.6899176778599,12.6975951667221,12.7018100714491,12.6993239827185,12.7073282103449,12.7034154527849,12.7061668782861,12.7205174210699,12.7115618981416,12.7280920815802,12.731988723563
"246",12.7203238567115,12.7267444861066,12.7408229791712,12.7520841883715,12.7643608727531,12.7762760695426,12.7883210470127,12.8002968750615,12.8123401137291,12.8243203357849,12.8363670369546,12.8483826358533,12.8603984612854,12.8724142068094,12.8844299805207,12.896445744289,12.9084615115647,12.9204772776032,12.9324930440781,12.944508810399
"247",12.6925739818604,12.7009236137611,12.7141921654708,12.7261019003174,12.7383940697284,12.7505840863235,12.7627949794448,12.7749883034375,12.7871840657549,12.7993791445162,12.8115744149173,12.8237696315873,12.8359648633232,12.8481600908344,12.8603553195304,12.8725505478941,12.8847457763509,12.8969410047817,12.9091362332197,12.9213314616558
"248",12.6811241359244,12.6826343207124,12.6855284330558,12.6885224212252,12.6922082756344,12.6940566627068,12.6976838106646,12.7011913731081,12.7048319047712,12.7123756459912,12.7159977833859,12.7195402785594,12.7230937295642,12.7267200679453,12.7304318981414,12.7341456289286,12.7389839892948,12.7442602318554,12.7495336337497,12.7548428007363
"249",12.7224602680317,12.7424544594564,12.7413168068554,12.7584787046816,12.7831576455991,12.7910746163424,12.8098525653147,12.8315081507773,12.8487778228368,12.871654776625,12.8857340472577,12.9079823348049,12.9263076608649,12.9422351679859,12.9686600195483,12.9803520113249,12.9983772253651,13.0125794842617,13.0301757562487,13.0589308742501
"250",12.7233453467475,12.7250047958262,12.7251022090354,12.7490701687037,12.7536321667843,12.7678373270696,12.7789252959832,12.7894243015469,12.8002977478468,12.8110530049147,12.8199929851805,12.8303702668226,12.8391663521204,12.8532413660007,12.8613883371831,12.8727553075792,12.8841432042524,12.8955184189665,12.9068968443139,12.9182773665199
"251",12.6923319895663,12.706251338544,12.7185963630924,12.7319002233757,12.7444532673123,12.7573559955808,12.7702435380081,12.7842974248431,12.7960277338168,12.80965827959,12.8226213973072,12.8359830585753,12.8471975832021,12.8600588890441,12.8727076812322,12.8874373469142,12.8984007767408,12.9112473244252,12.9243654001983,12.9385874873484
"252",12.6933746262584,12.6971020569474,12.7088872638857,12.7214994782218,12.7334717405581,12.7428196337965,12.7551826780856,12.7677619688355,12.7795350377519,12.7899851821661,12.8023659325575,12.8137209590465,12.8253878439531,12.8373287092972,12.8492654552638,12.8612040998737,12.8731425502822,12.885080780015,12.8968380922304,12.908446763183
"253",12.6751175577516,12.6711671169812,12.6854107532586,12.6828807869489,12.7065508260643,12.7139443979597,12.7325844167017,12.7403647920661,12.7450668530521,12.7630773151831,12.7764631540551,12.7897801583892,12.8001260805285,12.8164896090861,12.8187342166178,12.8431725865736,12.8564935442724,12.8692551125058,12.8818282838927,12.8919517037391
"254",12.724762549965,12.7357197461426,12.7506145638711,12.7695497936268,12.7751199774748,12.7998084866214,12.8171235147673,12.8259760533503,12.8392970150173,12.8577809357677,12.8723972136522,12.8907879872734,12.9089809789802,12.9254619412351,12.9411344826452,12.9616841644197,12.9690594876395,12.9948669113959,13.0082540966341,13.0220192926659
"255",12.7143546322629,12.7248066680979,12.7374103359577,12.7494031481527,12.7615616304204,12.7736751866297,12.785800926335,12.7979233619975,12.8100466936946,12.8221697823909,12.8342929369886,12.8464160737137,12.858539215286,12.8706623555437,12.8827854961579,12.8949086366755,12.9070317772192,12.9191549177559,12.9312780582944,12.9434011988325
